year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2017,8,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",165,27,10.33,1.84,5.75,0,9.08,2,0,2395,812,140,482,0,961
2017,8,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4102,694,147.69,12.1,165.15,3,366.06,33,22,60323,23911,650,6874,120,28768
2017,8,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",384,96,20.08,6.11,28.78,0,41.03,12,2,7586,2693,505,1083,0,3305
2017,8,OO,SkyWest Airlines Inc.,DHN,"Dothan, AL: Dothan Regional",76,19,7.39,0,5.04,0,6.57,0,0,1383,812,0,202,0,369
2017,8,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",274,42,9.96,3.83,3.43,0,24.77,10,6,3358,573,1153,88,0,1544
2017,8,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",105,20,7.44,1.14,5.27,0,6.15,4,1,1348,816,95,173,0,264
2017,8,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",231,60,21.89,1.94,16.59,0,19.59,1,1,4728,2471,297,531,0,1429
2017,8,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",3436,570,121.41,30.4,93.23,1,323.96,23,2,62851,23840,6069,5426,91,27425
2017,8,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",53,14,4.97,0,1.19,0,7.84,1,0,990,532,0,57,0,401
2017,8,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",58,16,4.83,0,2.65,0,8.52,1,0,1363,405,0,183,0,775
2017,8,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",58,4,1.28,0,1.25,0,1.47,0,0,108,30,0,32,0,46
2017,8,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",46,10,2.41,0,3.67,0,3.92,1,0,725,259,0,170,0,296
2017,8,OO,SkyWest Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",89,18,6.25,0.37,4.7,0,6.68,1,0,929,417,10,191,0,311
2017,8,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",54,7,3.78,1.06,0.31,0,1.85,0,0,1673,119,1182,43,0,329
2017,8,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",280,62,18.86,1,14.78,0,27.36,2,0,3263,1431,57,418,0,1357
2017,8,OO,SkyWest Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",71,11,3.68,0,4.97,0,2.35,2,0,798,305,0,170,0,323
2017,8,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",194,63,13.56,18.67,20.57,0,10.2,9,2,4106,700,1474,1141,0,791
2017,8,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",156,29,12.3,0.87,3.77,0,12.06,4,1,2161,1275,58,106,0,722
2017,8,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",668,126,39.69,1.14,23.94,0,61.23,2,0,10386,3959,29,992,0,5406
2017,8,OO,SkyWest Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",33,7,1.25,0.39,0.9,0,4.46,0,0,694,126,11,33,0,524
2017,8,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",160,42,11.9,0,14.99,0,15.1,0,0,3078,952,0,611,0,1515
2017,8,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",118,14,1.47,0,4.42,0,8.11,1,0,684,39,0,151,0,494
2017,8,OO,SkyWest Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",18,6,0,0,3.18,0,2.82,0,0,429,0,0,99,0,330
2017,8,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",128,18,3.99,1.88,4.11,0,8.02,4,0,1857,947,130,179,0,601
2017,8,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",204,67,24.03,1,19.61,0,22.35,1,1,4580,2035,57,764,0,1724
2017,8,OO,SkyWest Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",25,11,5.88,0,2.23,0,2.89,0,0,804,596,0,64,0,144
2017,8,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",451,87,30.71,6.1,15.12,0,35.07,3,0,7650,3625,415,707,0,2903
2017,8,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Gillette Campbell County",89,23,5.25,0.77,5.84,0,11.14,0,0,1396,272,124,338,0,662
2017,8,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",244,63,18.49,0.08,18.77,0.82,24.84,0,0,3982,1224,4,737,81,1936
2017,8,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",136,9,4.65,0,1.3,0,3.05,0,0,409,189,0,113,0,107
2017,8,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",235,30,9.5,0.14,7.93,0,12.43,0,0,1865,723,19,305,0,818
2017,8,OO,SkyWest Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",31,4,1.56,0,1.13,0,1.32,0,0,201,98,0,32,0,71
2017,8,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",271,50,14.38,0.7,14.54,0,20.38,4,0,3850,1173,75,527,0,2075
2017,8,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",232,65,22.8,3.4,13.9,0,24.9,5,0,4704,2226,431,621,0,1426
2017,8,OO,SkyWest Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",77,14,6.06,0.27,1.56,0,6.11,0,0,1829,1091,25,66,0,647
2017,8,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",87,19,2.22,0.19,5.56,0,11.04,2,0,862,59,26,154,0,623
2017,8,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",134,12,7.36,0,1.45,0,3.19,0,0,770,439,0,88,0,243
2017,8,OO,SkyWest Airlines Inc.,GTR,"Columbus, MS: Golden Triangle Regional",35,6,2.14,0,1.88,0,1.99,1,0,336,143,0,78,0,115
2017,8,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",60,11,6.39,1.53,0.6,0,2.48,0,1,1969,1792,52,35,0,90
2017,8,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",54,1,0,0,0,0,1,0,0,15,0,0,0,0,15
2017,8,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",151,18,7.71,0,3.58,0,6.71,2,1,2049,1371,0,172,0,506
2017,8,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",61,16,3.19,0,2.76,0,10.04,1,0,943,90,0,277,0,576
2017,8,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",54,15,5.54,0.32,3.9,0,5.24,1,0,1038,290,31,254,0,463
2017,8,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",100,19,5.34,3.33,2.35,0,7.98,1,0,1550,235,411,279,0,625
2017,8,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",663,150,37.92,5.34,57.33,0,49.4,104,2,9819,3245,241,2685,0,3648
2017,8,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",317,75,23.93,1.7,19.24,0,30.13,3,1,5601,2457,57,677,0,2410
2017,8,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",247,44,22.04,1.66,11.4,0,8.9,0,0,3627,2287,243,439,0,658
2017,8,OO,SkyWest Airlines Inc.,IFP,"Bullhead City, AZ: Laughlin/Bullhead International",31,7,4.27,0,2.71,0,0.02,0,0,468,391,0,75,0,2
2017,8,OO,SkyWest Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",15,5,2.99,0,1.01,0,1,0,0,435,281,0,24,0,130
2017,8,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",58,7,2.35,0,0.62,0,4.03,0,0,540,147,0,18,0,375
2017,8,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",126,28,13.39,0,3.78,0,10.83,3,1,2169,843,0,181,0,1145
2017,8,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",52,4,2,0,0.25,0,1.75,0,0,258,152,0,4,0,102
2017,8,OO,SkyWest Airlines Inc.,ISN,"Williston, ND: Sloulin Field International",91,10,4.69,0.37,0.62,0,4.32,0,1,643,263,43,71,0,266
2017,8,OO,SkyWest Airlines Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",89,13,7.92,1,1.25,0,2.83,0,0,1316,915,38,124,0,239
2017,8,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",113,23,6.55,0,9.11,0,7.33,4,0,1871,1189,0,268,0,414
2017,8,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",84,21,6.33,1.74,7.04,0,5.89,0,1,1583,766,144,368,0,305
2017,8,OO,SkyWest Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",31,7,2.69,0,1.58,0,2.73,0,0,252,78,0,48,0,126
2017,8,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",163,32,18.3,1.87,6.98,0,4.86,3,0,1938,1268,145,244,0,281
2017,8,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",54,13,2.97,1,1.53,0,7.5,0,0,1904,1038,73,55,0,738
2017,8,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",360,86,12.39,3.52,19.37,1.52,49.21,3,0,6568,2228,275,765,115,3185
2017,8,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2777,575,88.63,16.62,201.76,0.4,267.59,22,4,47946,16718,1018,8118,6,22086
2017,8,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",35,9,4.03,0.45,3.09,0,1.42,0,0,457,160,35,117,0,145
2017,8,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",151,36,18.39,1,7.31,0,9.3,5,0,2615,1708,42,283,0,582
2017,8,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",27,3,1,0,2,0,0,0,0,209,46,0,163,0,0
2017,8,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",113,21,5.11,0.63,7.95,0,7.32,7,0,1112,240,27,359,0,486
2017,8,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",124,18,10.82,0,2.37,0,4.81,0,0,1025,722,0,87,0,216
2017,8,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",89,25,11.94,0.63,6.07,0,6.36,6,1,1553,845,20,289,0,399
2017,8,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",237,42,19.73,2.45,10.58,0,9.25,1,0,3286,1326,381,631,0,948
2017,8,OO,SkyWest Airlines Inc.,LSE,"La Crosse, WI: La Crosse Regional",190,31,8.54,0.94,6.33,0,15.19,1,0,2330,899,33,239,0,1159
2017,8,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",91,7,5.94,0,0.28,0,0.78,0,0,454,415,0,5,0,34
2017,8,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",64,16,3.97,0.43,4.81,0,6.79,0,0,973,315,48,199,0,411
2017,8,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",253,48,19.13,3.73,12.21,0,12.93,3,1,4283,2580,356,680,0,667
2017,8,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",251,50,14.84,0.31,14.78,0,20.07,3,0,2672,833,9,509,0,1321
2017,8,OO,SkyWest Airlines Inc.,MCO,"Orlando, FL: Orlando International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",151,31,14.08,1.33,7.74,0,7.85,4,3,2453,1260,54,492,0,647
2017,8,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",94,17,8.92,0,4.83,0,3.24,1,0,878,592,0,134,0,152
2017,8,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",93,34,12.51,0.19,7.24,0,14.07,1,0,4844,3043,13,356,0,1432
2017,8,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",115,30,9.59,2.16,12.24,0,6.01,0,0,2073,814,237,480,0,542
2017,8,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",259,65,14.88,0,14.79,0,35.33,5,0,3852,863,0,459,0,2530
2017,8,OO,SkyWest Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",69,17,4.32,0,1.89,0,10.78,1,0,1484,177,0,88,0,1219
2017,8,OO,SkyWest Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",39,21,9.24,0.27,3.59,0,7.9,0,0,1723,827,20,164,0,712
2017,8,OO,SkyWest Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",83,12,4.3,0,3.16,0,4.55,4,1,744,359,0,109,0,276
2017,8,OO,SkyWest Airlines Inc.,MIA,"Miami, FL: Miami International",6,2,0.67,0,1,0,0.33,1,0,34,10,0,19,0,5
2017,8,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",481,116,46.41,2.5,19.83,0,47.26,7,0,7725,3630,91,793,0,3211
2017,8,OO,SkyWest Airlines Inc.,MKG,"Muskegon, MI: Muskegon County",58,9,3,1.69,1.08,0,3.23,2,0,540,235,83,27,0,195
2017,8,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad City International",203,43,18.58,0.28,6.71,0,17.44,2,0,2689,1322,16,216,0,1135
2017,8,OO,SkyWest Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",48,10,2,0.94,3.23,0,3.83,0,0,387,133,50,100,0,104
2017,8,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",124,21,6.73,1.44,4.78,0,8.05,0,1,2141,1158,93,275,0,615
2017,8,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Sawyer International",90,9,3.96,1,1.98,0,2.07,0,2,573,432,25,36,0,80
2017,8,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",234,75,12.13,0.29,19.56,0,43.03,12,2,6205,1992,23,899,0,3291
2017,8,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",381,89,35.58,2.18,13.16,0,38.09,6,0,6435,3040,240,492,0,2663
2017,8,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula International",202,45,16.52,0,14.21,0,14.27,0,0,3161,1308,0,436,0,1417
2017,8,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3327,472,96.2,10.63,131.56,2.03,231.6,25,2,43437,20449,3197,5012,53,14726
2017,8,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",11,2,0.71,0,0.29,0,1,0,0,129,22,0,9,0,98
2017,8,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",62,7,4.5,0,0.25,0,2.25,0,0,694,526,0,15,0,153
2017,8,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",274,66,20.79,1.74,10.36,0,33.11,3,1,6049,2578,82,532,0,2857
2017,8,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",329,79,21.02,3.34,28.02,0,26.62,3,1,4778,1595,154,1164,0,1865
2017,8,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",399,132,38.35,0,18.59,0,75.06,16,0,10346,3279,0,808,0,6259
2017,8,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",8190,1826,300.99,49.79,562.72,3.51,909,206,44,163032,50050,7752,34095,114,71021
2017,8,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",91,22,6.3,0,7.72,0,7.98,1,0,1347,574,0,294,0,479
2017,8,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",40,22,0.84,0,2.89,0,18.26,0,0,1597,108,0,248,0,1241
2017,8,OO,SkyWest Airlines Inc.,PAH,"Paducah, KY: Barkley Regional",58,13,5.08,0,2.72,0,5.2,1,0,806,368,0,101,0,337
2017,8,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",782,95,16,2.88,11.42,1.63,63.07,1,0,4959,1564,146,307,48,2894
2017,8,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",6,2,1.83,0,0.17,0,0,0,0,155,140,0,15,0,0
2017,8,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1272,159,30.63,2.67,24.91,0,100.79,4,1,11291,4894,144,902,0,5351
2017,8,OO,SkyWest Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",260,62,19.41,2,11.06,0,29.53,6,0,5417,2570,164,429,0,2254
2017,8,OO,SkyWest Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",62,24,3.95,0,3.03,0,17.02,1,0,3885,2381,0,169,0,1335
2017,8,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",85,6,4.43,0,1.44,0,0.13,0,0,536,482,0,43,0,11
2017,8,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",158,38,10.13,0.43,9.17,0,18.27,4,0,2440,711,43,327,0,1359
2017,8,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",110,17,7.3,1,5.68,0,3.02,0,0,1189,668,131,165,0,225
2017,8,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",302,70,20.55,0.78,10.39,0,38.28,1,0,5397,2549,125,761,0,1962
2017,8,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",324,67,21.52,0.48,9.69,0,35.31,2,0,6165,3021,54,459,0,2631
2017,8,OO,SkyWest Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",20,3,1,0,0,0,2,1,0,156,42,0,0,0,114
2017,8,OO,SkyWest Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",63,15,6,1,3.89,0,4.12,2,0,849,242,18,210,0,379
2017,8,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",377,62,21.83,1.88,12.75,0,25.54,3,0,4357,1481,127,506,0,2243
2017,8,OO,SkyWest Airlines Inc.,RDD,"Redding, CA: Redding Municipal",93,30,12.21,0,4.77,0,13.02,4,0,2807,1392,0,293,0,1122
2017,8,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",406,114,31.52,1.4,24.89,1,55.19,7,0,9568,3754,198,1251,37,4328
2017,8,OO,SkyWest Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",199,42,11.06,1.8,8.92,0,20.21,5,0,3680,1572,90,353,0,1665
2017,8,OO,SkyWest Airlines Inc.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",62,3,1.99,1,0,0,0.01,0,1,185,147,37,0,0,1
2017,8,OO,SkyWest Airlines Inc.,RIC,"Richmond, VA: Richmond International",83,19,5.88,0,6.37,0,6.74,2,0,1086,445,0,364,0,277
2017,8,OO,SkyWest Airlines Inc.,RKS,"Rock Springs, WY: Rock Springs Sweetwater County",58,13,3.65,0,2.05,0,7.3,0,0,784,266,0,91,0,427
2017,8,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",182,50,10.47,0.48,7.57,0,31.48,1,0,3494,685,122,305,0,2382
2017,8,OO,SkyWest Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",22,4,0,0,1.91,0,2.09,0,0,113,0,0,57,0,56
2017,8,OO,SkyWest Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",80,22,12.59,0,4.36,0,5.06,0,0,2726,2163,0,135,0,428
2017,8,OO,SkyWest Airlines Inc.,ROW,"Roswell, NM: Roswell International Air Center",31,1,1,0,0,0,0,0,0,33,33,0,0,0,0
2017,8,OO,SkyWest Airlines Inc.,RST,"Rochester, MN: Rochester International",174,43,13.31,2.09,5.25,0,22.35,3,0,3350,1059,285,247,0,1759
2017,8,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",31,8,4.7,1,1.14,0,1.16,0,0,508,319,60,28,0,101
2017,8,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",859,138,32.84,0.33,38.89,1,64.94,6,0,7461,2296,22,1249,30,3864
2017,8,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",136,21,8.03,0.7,5.29,0,6.98,2,0,944,245,62,115,0,522
2017,8,OO,SkyWest Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",45,7,3.59,0,1.13,0,2.28,1,0,331,157,0,73,0,101
2017,8,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",364,100,20.59,0,17.59,0,61.81,12,1,9497,3204,0,700,0,5593
2017,8,OO,SkyWest Airlines Inc.,SBN,"South Bend, IN: South Bend International",445,57,21.59,3.34,11.62,0,20.45,3,0,4788,2437,178,560,0,1613
2017,8,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",274,92,23.66,0.9,24.21,0,43.23,8,1,7163,1996,318,1080,0,3769
2017,8,OO,SkyWest Airlines Inc.,SCE,"State College, PA: University Park",151,33,11.68,1,5.05,0,15.27,1,0,2305,1016,192,194,0,903
2017,8,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",129,37,13.68,1.47,8.82,0,13.03,3,0,2355,887,134,349,0,985
2017,8,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1610,384,47.82,49.67,122.41,0,164.1,1,0,23222,7833,2065,4387,0,8937
2017,8,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",3325,1419,115.85,64.65,635.08,1.93,601.48,110,1,134670,19512,5270,58025,109,51754
2017,8,OO,SkyWest Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",56,11,5.42,0,3.18,0,2.4,0,1,778,456,0,87,0,235
2017,8,OO,SkyWest Airlines Inc.,SGU,"St. George, UT: St George Regional",226,28,10.06,0,6.41,0,11.53,1,0,1800,618,0,312,0,870
2017,8,OO,SkyWest Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",48,9,3.37,0,2.62,0,3,0,0,384,135,0,105,0,144
2017,8,OO,SkyWest Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",31,6,4.29,0,0.46,0.81,0.44,0,0,326,262,0,16,35,13
2017,8,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",476,65,22.46,0.45,6.92,0.97,34.21,2,1,4651,1991,22,261,30,2347
2017,8,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4039,532,123.83,11.27,97.88,1.52,297.5,38,0,49362,21111,1567,3429,37,23218
2017,8,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",533,107,33.51,1,18.73,0.54,53.23,8,1,7931,2991,100,859,14,3967
2017,8,OO,SkyWest Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",397,86,20.38,0,20.21,1,44.41,10,0,5331,1229,0,807,65,3230
2017,8,OO,SkyWest Airlines Inc.,SPI,"Springfield, IL: Abraham Lincoln Capital",89,14,2.86,2,2.3,0,6.85,3,0,958,237,54,109,0,558
2017,8,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",105,22,5.11,0,3.79,0,13.1,0,0,1866,239,0,160,0,1467
2017,8,OO,SkyWest Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",155,61,14.58,0,12.25,0,34.17,7,0,4417,1425,0,515,0,2477
2017,8,OO,SkyWest Airlines Inc.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",167,27,10.5,0.87,6.4,0,9.23,4,3,1844,821,70,244,0,709
2017,8,OO,SkyWest Airlines Inc.,SWF,"Newburgh/Poughkeepsie, NY: Stewart International",58,13,7.44,1,3.2,0,1.36,1,1,1879,1464,71,311,0,33
2017,8,OO,SkyWest Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",106,14,7.76,0,1.34,0,4.9,1,0,1055,647,0,48,0,360
2017,8,OO,SkyWest Airlines Inc.,TOL,"Toledo, OH: Toledo Express",27,11,3.8,0,0.41,0,6.8,1,0,814,355,0,23,0,436
2017,8,OO,SkyWest Airlines Inc.,TPA,"Tampa, FL: Tampa International",13,3,0.94,0,0.09,0,1.97,0,0,480,139,0,12,0,329
2017,8,OO,SkyWest Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",64,9,2.28,0,2,0,4.71,2,0,437,133,0,110,0,194
2017,8,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",133,16,9.24,0,2.27,0,4.49,0,0,709,425,0,59,0,225
2017,8,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",455,95,23.75,2.02,19.72,0,49.51,2,1,7635,2315,162,845,0,4313
2017,8,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",303,75,32.9,2.31,13.42,0,26.37,5,0,5727,3515,144,535,0,1533
2017,8,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",89,10,6.45,0,2.1,0,1.45,0,0,517,418,0,48,0,51
2017,8,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",129,30,6.79,0,9.6,0,13.62,3,0,2268,499,0,435,0,1334
2017,8,OO,SkyWest Airlines Inc.,VLD,"Valdosta, GA: Valdosta Regional",13,1,0,0,0,0,1,0,0,90,0,0,0,0,90
2017,8,OO,SkyWest Airlines Inc.,WYS,"West Yellowstone, MT: Yellowstone",59,5,1.93,0,3,0,0.07,0,0,193,134,0,56,0,3
2017,8,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",198,49,13.81,1.23,14.65,0,19.32,2,0,2819,807,51,562,0,1399
